Source	Target	Weight
cds-WP_002658459.1-4	cds-WP_002659035.1	100
cds-WP_002658459.1-4	cds-WP_010890302.1	97
cds-WP_002658459.1-4	cds-WP_010883777.1	69
cds-WP_002658459.1-4	cds-WP_010257824.1	22
cds-WP_002658459.1-4	cds-WP_010257824.1-2	22
cds-WP_002658459.1-4	cds-WP_010883867.1	22
cds-WP_002658459.1-4	cds-WP_010258957.1	16
cds-WP_002658459.1-4	cds-WP_010883841.1	14
cds-WP_002658459.1-4	cds-WP_010883800.1	3
cds-WP_010883875.1	cds-WP_010259178.1	323
cds-WP_010883875.1	cds-WP_002659035.1	179
cds-WP_010883875.1	cds-WP_010890302.1	176
cds-WP_010883875.1	cds-WP_010883777.1	148
cds-WP_010883875.1	cds-WP_010257824.1	101
cds-WP_010883875.1	cds-WP_010257824.1-2	101
cds-WP_010883875.1	cds-WP_010883867.1	101
cds-WP_010883875.1	cds-WP_010258957.1	95
cds-WP_010883875.1	cds-WP_010883841.1	93
cds-WP_010883875.1	cds-WP_010883800.1	82
cds-WP_010883875.1	cds-WP_010883876.1	3
cds-WP_010259178.1	cds-WP_002659035.1	491
cds-WP_010259178.1	cds-WP_010890302.1	392
cds-WP_010259178.1	cds-WP_010883777.1	460
cds-WP_010259178.1	cds-WP_010257824.1	413
cds-WP_010259178.1	cds-WP_010257824.1-2	413
cds-WP_010259178.1	cds-WP_010883867.1	413
cds-WP_010259178.1	cds-WP_010258957.1	407
cds-WP_010259178.1	cds-WP_010883841.1	405
cds-WP_010259178.1	cds-WP_010883800.1	394
cds-WP_010259178.1	cds-WP_010883876.1	315
cds-WP_010259178.1	cds-WP_010258127.1	242
cds-WP_010259178.1	cds-WP_010890276.1	208
cds-WP_010259178.1	cds-WP_010259656.1	80
cds-WP_002659035.1	cds-WP_010890302.1	392
cds-WP_002659035.1	cds-WP_010883777.1	875
cds-WP_002659035.1	cds-WP_010257824.1	875
cds-WP_002659035.1	cds-WP_010257824.1-2	875
cds-WP_002659035.1	cds-WP_010883867.1	875
cds-WP_002659035.1	cds-WP_010258957.1	563
cds-WP_002659035.1	cds-WP_010883841.1	878
cds-WP_002659035.1	cds-WP_010883800.1	875
cds-WP_002659035.1	cds-WP_010883876.1	875
cds-WP_002659035.1	cds-WP_010258127.1	584
cds-WP_002659035.1	cds-WP_010890276.1	764
cds-WP_002659035.1	cds-WP_010259656.1	338
cds-WP_002659035.1	cds-WP_010256998.1	572
cds-WP_002659035.1	cds-WP_010257677.1	740
cds-WP_002659035.1	cds-WP_244264098.1	1109
cds-WP_002659035.1	cds-WP_010890292.1	833
cds-WP_002659035.1	cds-WP_010258131.1	752
cds-WP_002659035.1	cds-WP_010890338.1	749
cds-WP_002659035.1	cds-WP_002658699.1-2	605
cds-WP_002659035.1	cds-WP_002658699.1	605
cds-WP_002659035.1	cds-WP_010883749.1	605
cds-WP_002659035.1	cds-WP_002658699.1-3	605
cds-WP_002659035.1	cds-WP_010883842.1	605
cds-WP_002659035.1	cds-WP_010883801.1	605
cds-WP_002659035.1	cds-WP_010883933.1	683
cds-WP_002659035.1	cds-WP_010890277.1	560
cds-WP_002659035.1	cds-BB_RS07215	606
cds-WP_002659035.1	cds-WP_010256521.1	104
cds-WP_002659035.1	cds-WP_010890582.1	835
cds-WP_002659035.1	cds-WP_012614965.1	119
cds-WP_002659035.1	cds-WP_010890256.1	269
cds-WP_002659035.1	cds-WP_010883778.1	451
cds-WP_002659035.1	cds-WP_010258166.1	426
cds-WP_002659035.1	cds-WP_010883727.1	404
cds-WP_002659035.1	cds-WP_012663368.1	404
cds-WP_002659035.1	cds-WP_010883727.1-3	404
cds-WP_002659035.1	cds-WP_010883727.1-2	397
cds-WP_002659035.1	cds-WP_010258133.1	390
cds-WP_002659035.1	cds-WP_044283645.1	385
cds-WP_002659035.1	cds-WP_010890278.1	377
cds-WP_002659035.1	cds-WP_010890293.1	352
cds-WP_002659035.1	cds-BB_RS07220	305
cds-WP_002659035.1	cds-WP_010883934.1	286
cds-WP_002659035.1	cds-WP_269843197.1	80
cds-WP_002659035.1	cds-WP_002657148.1	80
cds-WP_002659035.1	cds-WP_002655979.1	3
cds-WP_010890302.1	cds-WP_010883777.1	364
cds-WP_010890302.1	cds-WP_010257824.1	317
cds-WP_010890302.1	cds-WP_010257824.1-2	317
cds-WP_010890302.1	cds-WP_010883867.1	317
cds-WP_010890302.1	cds-WP_010258957.1	311
cds-WP_010890302.1	cds-WP_010883841.1	309
cds-WP_010890302.1	cds-WP_010883800.1	298
cds-WP_010890302.1	cds-WP_010883876.1	219
cds-WP_010890302.1	cds-WP_010258127.1	146
cds-WP_010890302.1	cds-WP_010890276.1	112
cds-WP_010883777.1	cds-WP_010257824.1	828
cds-WP_010883777.1	cds-WP_010257824.1-2	828
cds-WP_010883777.1	cds-WP_010883867.1	828
cds-WP_010883777.1	cds-WP_010258957.1	563
cds-WP_010883777.1	cds-WP_010883841.1	820
cds-WP_010883777.1	cds-WP_010883800.1	809
cds-WP_010883777.1	cds-WP_010883876.1	730
cds-WP_010883777.1	cds-WP_010258127.1	584
cds-WP_010883777.1	cds-WP_010890276.1	623
cds-WP_010883777.1	cds-WP_010259656.1	338
cds-WP_010883777.1	cds-WP_010256998.1	387
cds-WP_010883777.1	cds-WP_010257677.1	313
cds-WP_010883777.1	cds-WP_244264098.1	249
cds-WP_010883777.1	cds-WP_010890292.1	144
cds-WP_010883777.1	cds-WP_010258131.1	97
cds-WP_010883777.1	cds-WP_010890338.1	75
cds-WP_010257824.1	cds-WP_010257824.1-2	875
cds-WP_010257824.1	cds-WP_010883867.1	875
cds-WP_010257824.1	cds-WP_010258957.1	563
cds-WP_010257824.1	cds-WP_010883841.1	867
cds-WP_010257824.1	cds-WP_010883800.1	856
cds-WP_010257824.1	cds-WP_010883876.1	777
cds-WP_010257824.1	cds-WP_010258127.1	584
cds-WP_010257824.1	cds-WP_010890276.1	670
cds-WP_010257824.1	cds-WP_010259656.1	338
cds-WP_010257824.1	cds-WP_010256998.1	434
cds-WP_010257824.1	cds-WP_010257677.1	360
cds-WP_010257824.1	cds-WP_244264098.1	296
cds-WP_010257824.1	cds-WP_010890292.1	191
cds-WP_010257824.1	cds-WP_010258131.1	144
cds-WP_010257824.1	cds-WP_010890338.1	122
cds-WP_010257824.1	cds-WP_002658699.1-2	37
cds-WP_010257824.1-2	cds-WP_010883867.1	875
cds-WP_010257824.1-2	cds-WP_010258957.1	563
cds-WP_010257824.1-2	cds-WP_010883841.1	867
cds-WP_010257824.1-2	cds-WP_010883800.1	856
cds-WP_010257824.1-2	cds-WP_010883876.1	777
cds-WP_010257824.1-2	cds-WP_010258127.1	584
cds-WP_010257824.1-2	cds-WP_010890276.1	670
cds-WP_010257824.1-2	cds-WP_010259656.1	338
cds-WP_010257824.1-2	cds-WP_010256998.1	434
cds-WP_010257824.1-2	cds-WP_010257677.1	360
cds-WP_010257824.1-2	cds-WP_244264098.1	296
cds-WP_010257824.1-2	cds-WP_010890292.1	191
cds-WP_010257824.1-2	cds-WP_010258131.1	144
cds-WP_010257824.1-2	cds-WP_010890338.1	122
cds-WP_010257824.1-2	cds-WP_002658699.1-2	37
cds-WP_010883867.1	cds-WP_010258957.1	563
cds-WP_010883867.1	cds-WP_010883841.1	867
cds-WP_010883867.1	cds-WP_010883800.1	856
cds-WP_010883867.1	cds-WP_010883876.1	777
cds-WP_010883867.1	cds-WP_010258127.1	584
cds-WP_010883867.1	cds-WP_010890276.1	670
cds-WP_010883867.1	cds-WP_010259656.1	338
cds-WP_010883867.1	cds-WP_010256998.1	434
cds-WP_010883867.1	cds-WP_010257677.1	360
cds-WP_010883867.1	cds-WP_244264098.1	296
cds-WP_010883867.1	cds-WP_010890292.1	191
cds-WP_010883867.1	cds-WP_010258131.1	144
cds-WP_010883867.1	cds-WP_010890338.1	122
cds-WP_010883867.1	cds-WP_002658699.1-2	37
cds-WP_010258957.1	cds-WP_010883841.1	561
cds-WP_010258957.1	cds-WP_010883800.1	550
cds-WP_010258957.1	cds-WP_010883876.1	471
cds-WP_010258957.1	cds-WP_010258127.1	398
cds-WP_010258957.1	cds-WP_010890276.1	364
cds-WP_010258957.1	cds-WP_010259656.1	236
cds-WP_010258957.1	cds-WP_010256998.1	128
cds-WP_010258957.1	cds-WP_010257677.1	54
cds-WP_010883841.1	cds-WP_010883800.1	867
cds-WP_010883841.1	cds-WP_010883876.1	788
cds-WP_010883841.1	cds-WP_010258127.1	584
cds-WP_010883841.1	cds-WP_010890276.1	681
cds-WP_010883841.1	cds-WP_010259656.1	338
cds-WP_010883841.1	cds-WP_010256998.1	445
cds-WP_010883841.1	cds-WP_010257677.1	371
cds-WP_010883841.1	cds-WP_244264098.1	307
cds-WP_010883841.1	cds-WP_010890292.1	202
cds-WP_010883841.1	cds-WP_010258131.1	155
cds-WP_010883841.1	cds-WP_010890338.1	133
cds-WP_010883841.1	cds-WP_002658699.1-2	48
cds-WP_010883841.1	cds-WP_002658699.1	1
cds-WP_010883841.1	cds-WP_010883749.1	1
cds-WP_010883841.1	cds-WP_002658699.1-3	1
cds-WP_010883800.1	cds-WP_010883876.1	796
cds-WP_010883800.1	cds-WP_010258127.1	584
cds-WP_010883800.1	cds-WP_010890276.1	689
cds-WP_010883800.1	cds-WP_010259656.1	338
cds-WP_010883800.1	cds-WP_010256998.1	453
cds-WP_010883800.1	cds-WP_010257677.1	379
cds-WP_010883800.1	cds-WP_244264098.1	315
cds-WP_010883800.1	cds-WP_010890292.1	210
cds-WP_010883800.1	cds-WP_010258131.1	163
cds-WP_010883800.1	cds-WP_010890338.1	141
cds-WP_010883800.1	cds-WP_002658699.1-2	56
cds-WP_010883800.1	cds-WP_002658699.1	9
cds-WP_010883800.1	cds-WP_010883749.1	9
cds-WP_010883800.1	cds-WP_002658699.1-3	9
cds-WP_010883800.1	cds-WP_010883842.1	2
cds-WP_010883876.1	cds-WP_010258127.1	584
cds-WP_010883876.1	cds-WP_010890276.1	764
cds-WP_010883876.1	cds-WP_010259656.1	338
cds-WP_010883876.1	cds-WP_010256998.1	532
cds-WP_010883876.1	cds-WP_010257677.1	458
cds-WP_010883876.1	cds-WP_244264098.1	394
cds-WP_010883876.1	cds-WP_010890292.1	289
cds-WP_010883876.1	cds-WP_010258131.1	242
cds-WP_010883876.1	cds-WP_010890338.1	220
cds-WP_010883876.1	cds-WP_002658699.1-2	135
cds-WP_010883876.1	cds-WP_002658699.1	88
cds-WP_010883876.1	cds-WP_010883749.1	88
cds-WP_010883876.1	cds-WP_002658699.1-3	88
cds-WP_010883876.1	cds-WP_010883842.1	81
cds-WP_010883876.1	cds-WP_010883801.1	69
cds-WP_010883876.1	cds-WP_010883933.1	42
cds-WP_010883876.1	cds-WP_010890277.1	28
cds-WP_010258127.1	cds-WP_010890276.1	550
cds-WP_010258127.1	cds-WP_010259656.1	338
cds-WP_010258127.1	cds-WP_010256998.1	314
cds-WP_010258127.1	cds-WP_010257677.1	240
cds-WP_010258127.1	cds-WP_244264098.1	176
cds-WP_010258127.1	cds-WP_010890292.1	71
cds-WP_010258127.1	cds-WP_010258131.1	24
cds-WP_010258127.1	cds-WP_010890338.1	2
cds-WP_010890276.1	cds-WP_010259656.1	338
cds-WP_010890276.1	cds-WP_010256998.1	528
cds-WP_010890276.1	cds-WP_010257677.1	454
cds-WP_010890276.1	cds-WP_244264098.1	390
cds-WP_010890276.1	cds-WP_010890292.1	285
cds-WP_010890276.1	cds-WP_010258131.1	238
cds-WP_010890276.1	cds-WP_010890338.1	216
cds-WP_010890276.1	cds-WP_002658699.1-2	131
cds-WP_010890276.1	cds-WP_002658699.1	84
cds-WP_010890276.1	cds-WP_010883749.1	84
cds-WP_010890276.1	cds-WP_002658699.1-3	84
cds-WP_010890276.1	cds-WP_010883842.1	77
cds-WP_010890276.1	cds-WP_010883801.1	65
cds-WP_010890276.1	cds-WP_010883933.1	38
cds-WP_010890276.1	cds-WP_010890277.1	24
cds-WP_010259656.1	cds-WP_010256998.1	230
cds-WP_010259656.1	cds-WP_010257677.1	156
cds-WP_010259656.1	cds-WP_244264098.1	92
cds-WP_010256998.1	cds-WP_010257677.1	498
cds-WP_010256998.1	cds-WP_244264098.1	434
cds-WP_010256998.1	cds-WP_010890292.1	329
cds-WP_010256998.1	cds-WP_010258131.1	282
cds-WP_010256998.1	cds-WP_010890338.1	260
cds-WP_010256998.1	cds-WP_002658699.1-2	175
cds-WP_010256998.1	cds-WP_002658699.1	128
cds-WP_010256998.1	cds-WP_010883749.1	128
cds-WP_010256998.1	cds-WP_002658699.1-3	128
cds-WP_010256998.1	cds-WP_010883842.1	121
cds-WP_010256998.1	cds-WP_010883801.1	109
cds-WP_010256998.1	cds-WP_010883933.1	82
cds-WP_010256998.1	cds-WP_010890277.1	68
cds-WP_010256998.1	cds-BB_RS07215	30
cds-WP_010257677.1	cds-WP_244264098.1	676
cds-WP_010257677.1	cds-WP_010890292.1	571
cds-WP_010257677.1	cds-WP_010258131.1	524
cds-WP_010257677.1	cds-WP_010890338.1	502
cds-WP_010257677.1	cds-WP_002658699.1-2	417
cds-WP_010257677.1	cds-WP_002658699.1	370
cds-WP_010257677.1	cds-WP_010883749.1	370
cds-WP_010257677.1	cds-WP_002658699.1-3	370
cds-WP_010257677.1	cds-WP_010883842.1	363
cds-WP_010257677.1	cds-WP_010883801.1	351
cds-WP_010257677.1	cds-WP_010883933.1	324
cds-WP_010257677.1	cds-WP_010890277.1	310
cds-WP_010257677.1	cds-BB_RS07215	272
cds-WP_010257677.1	cds-WP_010256521.1	104
cds-WP_010257677.1	cds-WP_010890582.1	186
cds-WP_010257677.1	cds-WP_012614965.1	66
cds-WP_010257677.1	cds-WP_010890256.1	9
cds-WP_244264098.1	cds-WP_010890292.1	833
cds-WP_244264098.1	cds-WP_010258131.1	752
cds-WP_244264098.1	cds-WP_010890338.1	749
cds-WP_244264098.1	cds-WP_002658699.1-2	605
cds-WP_244264098.1	cds-WP_002658699.1	605
cds-WP_244264098.1	cds-WP_010883749.1	605
cds-WP_244264098.1	cds-WP_002658699.1-3	605
cds-WP_244264098.1	cds-WP_010883842.1	605
cds-WP_244264098.1	cds-WP_010883801.1	605
cds-WP_244264098.1	cds-WP_010883933.1	683
cds-WP_244264098.1	cds-WP_010890277.1	560
cds-WP_244264098.1	cds-BB_RS07215	606
cds-WP_244264098.1	cds-WP_010256521.1	104
cds-WP_244264098.1	cds-WP_010890582.1	619
cds-WP_244264098.1	cds-WP_012614965.1	119
cds-WP_244264098.1	cds-WP_010890256.1	269
cds-WP_244264098.1	cds-WP_010883778.1	235
cds-WP_244264098.1	cds-WP_010258166.1	210
cds-WP_244264098.1	cds-WP_010883727.1	188
cds-WP_244264098.1	cds-WP_012663368.1	188
cds-WP_244264098.1	cds-WP_010883727.1-3	188
cds-WP_244264098.1	cds-WP_010883727.1-2	181
cds-WP_244264098.1	cds-WP_010258133.1	174
cds-WP_244264098.1	cds-WP_044283645.1	169
cds-WP_244264098.1	cds-WP_010890278.1	161
cds-WP_244264098.1	cds-WP_010890293.1	136
cds-WP_244264098.1	cds-BB_RS07220	89
cds-WP_244264098.1	cds-WP_010883934.1	70
cds-WP_244264098.1	cds-WP_269843197.1	23
cds-WP_010890292.1	cds-WP_010258131.1	752
cds-WP_010890292.1	cds-WP_010890338.1	749
cds-WP_010890292.1	cds-WP_002658699.1-2	605
cds-WP_010890292.1	cds-WP_002658699.1	605
cds-WP_010890292.1	cds-WP_010883749.1	605
cds-WP_010890292.1	cds-WP_002658699.1-3	605
cds-WP_010890292.1	cds-WP_010883842.1	605
cds-WP_010890292.1	cds-WP_010883801.1	605
cds-WP_010890292.1	cds-WP_010883933.1	586
cds-WP_010890292.1	cds-WP_010890277.1	560
cds-WP_010890292.1	cds-BB_RS07215	534
cds-WP_010890292.1	cds-WP_010256521.1	104
cds-WP_010890292.1	cds-WP_010890582.1	448
cds-WP_010890292.1	cds-WP_012614965.1	119
cds-WP_010890292.1	cds-WP_010890256.1	269
cds-WP_010890292.1	cds-WP_010883778.1	64
cds-WP_010890292.1	cds-WP_010258166.1	39
cds-WP_010890292.1	cds-WP_010883727.1	17
cds-WP_010890292.1	cds-WP_012663368.1	17
cds-WP_010890292.1	cds-WP_010883727.1-3	17
cds-WP_010890292.1	cds-WP_010883727.1-2	10
cds-WP_010890292.1	cds-WP_010258133.1	3
cds-WP_010258131.1	cds-WP_010890338.1	730
cds-WP_010258131.1	cds-WP_002658699.1-2	605
cds-WP_010258131.1	cds-WP_002658699.1	598
cds-WP_010258131.1	cds-WP_010883749.1	598
cds-WP_010258131.1	cds-WP_002658699.1-3	598
cds-WP_010258131.1	cds-WP_010883842.1	591
cds-WP_010258131.1	cds-WP_010883801.1	579
cds-WP_010258131.1	cds-WP_010883933.1	552
cds-WP_010258131.1	cds-WP_010890277.1	538
cds-WP_010258131.1	cds-BB_RS07215	500
cds-WP_010258131.1	cds-WP_010256521.1	104
cds-WP_010258131.1	cds-WP_010890582.1	414
cds-WP_010258131.1	cds-WP_012614965.1	119
cds-WP_010258131.1	cds-WP_010890256.1	237
cds-WP_010258131.1	cds-WP_010883778.1	30
cds-WP_010258131.1	cds-WP_010258166.1	5
cds-WP_010890338.1	cds-WP_002658699.1-2	605
cds-WP_010890338.1	cds-WP_002658699.1	605
cds-WP_010890338.1	cds-WP_010883749.1	605
cds-WP_010890338.1	cds-WP_002658699.1-3	605
cds-WP_010890338.1	cds-WP_010883842.1	605
cds-WP_010890338.1	cds-WP_010883801.1	598
cds-WP_010890338.1	cds-WP_010883933.1	571
cds-WP_010890338.1	cds-WP_010890277.1	557
cds-WP_010890338.1	cds-BB_RS07215	519
cds-WP_010890338.1	cds-WP_010256521.1	104
cds-WP_010890338.1	cds-WP_010890582.1	433
cds-WP_010890338.1	cds-WP_012614965.1	119
cds-WP_010890338.1	cds-WP_010890256.1	256
cds-WP_010890338.1	cds-WP_010883778.1	49
cds-WP_010890338.1	cds-WP_010258166.1	24
cds-WP_010890338.1	cds-WP_010883727.1	2
cds-WP_010890338.1	cds-WP_012663368.1	2
cds-WP_010890338.1	cds-WP_010883727.1-3	2
cds-WP_002658699.1-2	cds-WP_002658699.1	558
cds-WP_002658699.1-2	cds-WP_010883749.1	558
cds-WP_002658699.1-2	cds-WP_002658699.1-3	558
cds-WP_002658699.1-2	cds-WP_010883842.1	551
cds-WP_002658699.1-2	cds-WP_010883801.1	539
cds-WP_002658699.1-2	cds-WP_010883933.1	512
cds-WP_002658699.1-2	cds-WP_010890277.1	498
cds-WP_002658699.1-2	cds-BB_RS07215	460
cds-WP_002658699.1-2	cds-WP_010256521.1	104
cds-WP_002658699.1-2	cds-WP_010890582.1	374
cds-WP_002658699.1-2	cds-WP_012614965.1	119
cds-WP_002658699.1-2	cds-WP_010890256.1	197
cds-WP_002658699.1	cds-WP_010883749.1	605
cds-WP_002658699.1	cds-WP_002658699.1-3	605
cds-WP_002658699.1	cds-WP_010883842.1	598
cds-WP_002658699.1	cds-WP_010883801.1	586
cds-WP_002658699.1	cds-WP_010883933.1	559
cds-WP_002658699.1	cds-WP_010890277.1	545
cds-WP_002658699.1	cds-BB_RS07215	507
cds-WP_002658699.1	cds-WP_010256521.1	104
cds-WP_002658699.1	cds-WP_010890582.1	421
cds-WP_002658699.1	cds-WP_012614965.1	119
cds-WP_002658699.1	cds-WP_010890256.1	244
cds-WP_002658699.1	cds-WP_010883778.1	37
cds-WP_002658699.1	cds-WP_010258166.1	12
cds-WP_010883749.1	cds-WP_002658699.1-3	605
cds-WP_010883749.1	cds-WP_010883842.1	598
cds-WP_010883749.1	cds-WP_010883801.1	586
cds-WP_010883749.1	cds-WP_010883933.1	559
cds-WP_010883749.1	cds-WP_010890277.1	545
cds-WP_010883749.1	cds-BB_RS07215	507
cds-WP_010883749.1	cds-WP_010256521.1	104
cds-WP_010883749.1	cds-WP_010890582.1	421
cds-WP_010883749.1	cds-WP_012614965.1	119
cds-WP_010883749.1	cds-WP_010890256.1	244
cds-WP_010883749.1	cds-WP_010883778.1	37
cds-WP_010883749.1	cds-WP_010258166.1	12
cds-WP_002658699.1-3	cds-WP_010883842.1	598
cds-WP_002658699.1-3	cds-WP_010883801.1	586
cds-WP_002658699.1-3	cds-WP_010883933.1	559
cds-WP_002658699.1-3	cds-WP_010890277.1	545
cds-WP_002658699.1-3	cds-BB_RS07215	507
cds-WP_002658699.1-3	cds-WP_010256521.1	104
cds-WP_002658699.1-3	cds-WP_010890582.1	421
cds-WP_002658699.1-3	cds-WP_012614965.1	119
cds-WP_002658699.1-3	cds-WP_010890256.1	244
cds-WP_002658699.1-3	cds-WP_010883778.1	37
cds-WP_002658699.1-3	cds-WP_010258166.1	12
cds-WP_010883842.1	cds-WP_010883801.1	593
cds-WP_010883842.1	cds-WP_010883933.1	566
cds-WP_010883842.1	cds-WP_010890277.1	552
cds-WP_010883842.1	cds-BB_RS07215	514
cds-WP_010883842.1	cds-WP_010256521.1	104
cds-WP_010883842.1	cds-WP_010890582.1	428
cds-WP_010883842.1	cds-WP_012614965.1	119
cds-WP_010883842.1	cds-WP_010890256.1	251
cds-WP_010883842.1	cds-WP_010883778.1	44
cds-WP_010883842.1	cds-WP_010258166.1	19
cds-WP_010883801.1	cds-WP_010883933.1	578
cds-WP_010883801.1	cds-WP_010890277.1	560
cds-WP_010883801.1	cds-BB_RS07215	526
cds-WP_010883801.1	cds-WP_010256521.1	104
cds-WP_010883801.1	cds-WP_010890582.1	440
cds-WP_010883801.1	cds-WP_012614965.1	119
cds-WP_010883801.1	cds-WP_010890256.1	263
cds-WP_010883801.1	cds-WP_010883778.1	56
cds-WP_010883801.1	cds-WP_010258166.1	31
cds-WP_010883801.1	cds-WP_010883727.1	9
cds-WP_010883801.1	cds-WP_012663368.1	9
cds-WP_010883801.1	cds-WP_010883727.1-3	9
cds-WP_010883801.1	cds-WP_010883727.1-2	2
cds-WP_010883933.1	cds-WP_010890277.1	560
cds-WP_010883933.1	cds-BB_RS07215	606
cds-WP_010883933.1	cds-WP_010256521.1	104
cds-WP_010883933.1	cds-WP_010890582.1	545
cds-WP_010883933.1	cds-WP_012614965.1	119
cds-WP_010883933.1	cds-WP_010890256.1	269
cds-WP_010883933.1	cds-WP_010883778.1	161
cds-WP_010883933.1	cds-WP_010258166.1	136
cds-WP_010883933.1	cds-WP_010883727.1	114
cds-WP_010883933.1	cds-WP_012663368.1	114
cds-WP_010883933.1	cds-WP_010883727.1-3	114
cds-WP_010883933.1	cds-WP_010883727.1-2	107
cds-WP_010883933.1	cds-WP_010258133.1	100
cds-WP_010883933.1	cds-WP_044283645.1	95
cds-WP_010883933.1	cds-WP_010890278.1	87
cds-WP_010883933.1	cds-WP_010890293.1	62
cds-WP_010883933.1	cds-BB_RS07220	15
cds-WP_010890277.1	cds-BB_RS07215	522
cds-WP_010890277.1	cds-WP_010256521.1	104
cds-WP_010890277.1	cds-WP_010890582.1	436
cds-WP_010890277.1	cds-WP_012614965.1	119
cds-WP_010890277.1	cds-WP_010890256.1	259
cds-WP_010890277.1	cds-WP_010883778.1	52
cds-WP_010890277.1	cds-WP_010258166.1	27
cds-WP_010890277.1	cds-WP_010883727.1	5
cds-WP_010890277.1	cds-WP_012663368.1	5
cds-WP_010890277.1	cds-WP_010883727.1-3	5
cds-BB_RS07215	cds-WP_010256521.1	104
cds-BB_RS07215	cds-WP_010890582.1	520
cds-BB_RS07215	cds-WP_012614965.1	119
cds-BB_RS07215	cds-WP_010890256.1	269
cds-BB_RS07215	cds-WP_010883778.1	136
cds-BB_RS07215	cds-WP_010258166.1	111
cds-BB_RS07215	cds-WP_010883727.1	89
cds-BB_RS07215	cds-WP_012663368.1	89
cds-BB_RS07215	cds-WP_010883727.1-3	89
cds-BB_RS07215	cds-WP_010883727.1-2	82
cds-BB_RS07215	cds-WP_010258133.1	75
cds-BB_RS07215	cds-WP_044283645.1	70
cds-BB_RS07215	cds-WP_010890278.1	62
cds-BB_RS07215	cds-WP_010890293.1	37
cds-WP_010256521.1	cds-WP_010890582.1	48
cds-WP_010890582.1	cds-WP_012614965.1	119
cds-WP_010890582.1	cds-WP_010890256.1	269
cds-WP_010890582.1	cds-WP_010883778.1	815
cds-WP_010890582.1	cds-WP_010258166.1	539
cds-WP_010890582.1	cds-WP_010883727.1	783
cds-WP_010890582.1	cds-WP_012663368.1	783
cds-WP_010890582.1	cds-WP_010883727.1-3	783
cds-WP_010890582.1	cds-WP_010883727.1-2	776
cds-WP_010890582.1	cds-WP_010258133.1	545
cds-WP_010890582.1	cds-WP_044283645.1	764
cds-WP_010890582.1	cds-WP_010890278.1	756
cds-WP_010890582.1	cds-WP_010890293.1	509
cds-WP_010890582.1	cds-BB_RS07220	684
cds-WP_010890582.1	cds-WP_010883934.1	665
cds-WP_010890582.1	cds-WP_269843197.1	80
cds-WP_010890582.1	cds-WP_002657148.1	459
cds-WP_010890582.1	cds-WP_002655979.1	382
cds-WP_010890582.1	cds-WP_010890347.1	273
cds-WP_010890582.1	cds-WP_010890294.1	221
cds-WP_010890582.1	cds-WP_223292490.1	71
cds-WP_010890582.1	cds-WP_223292491.1	65
cds-WP_012614965.1	cds-WP_010890256.1	62
cds-WP_010890256.1	cds-WP_010883778.1	62
cds-WP_010890256.1	cds-WP_010258166.1	37
cds-WP_010890256.1	cds-WP_010883727.1	15
cds-WP_010890256.1	cds-WP_012663368.1	15
cds-WP_010890256.1	cds-WP_010883727.1-3	15
cds-WP_010890256.1	cds-WP_010883727.1-2	8
cds-WP_010890256.1	cds-WP_010258133.1	1
cds-WP_010883778.1	cds-WP_010258166.1	539
cds-WP_010883778.1	cds-WP_010883727.1	768
cds-WP_010883778.1	cds-WP_012663368.1	768
cds-WP_010883778.1	cds-WP_010883727.1-3	768
cds-WP_010883778.1	cds-WP_010883727.1-2	761
cds-WP_010883778.1	cds-WP_010258133.1	545
cds-WP_010883778.1	cds-WP_044283645.1	749
cds-WP_010883778.1	cds-WP_010890278.1	741
cds-WP_010883778.1	cds-WP_010890293.1	509
cds-WP_010883778.1	cds-BB_RS07220	669
cds-WP_010883778.1	cds-WP_010883934.1	650
cds-WP_010883778.1	cds-WP_269843197.1	80
cds-WP_010883778.1	cds-WP_002657148.1	444
cds-WP_010883778.1	cds-WP_002655979.1	367
cds-WP_010883778.1	cds-WP_010890347.1	258
cds-WP_010883778.1	cds-WP_010890294.1	206
cds-WP_010883778.1	cds-WP_223292490.1	71
cds-WP_010883778.1	cds-WP_223292491.1	50
cds-WP_010258166.1	cds-WP_010883727.1	517
cds-WP_010258166.1	cds-WP_012663368.1	517
cds-WP_010258166.1	cds-WP_010883727.1-3	517
cds-WP_010258166.1	cds-WP_010883727.1-2	510
cds-WP_010258166.1	cds-WP_010258133.1	503
cds-WP_010258166.1	cds-WP_044283645.1	498
cds-WP_010258166.1	cds-WP_010890278.1	490
cds-WP_010258166.1	cds-WP_010890293.1	465
cds-WP_010258166.1	cds-BB_RS07220	418
cds-WP_010258166.1	cds-WP_010883934.1	399
cds-WP_010258166.1	cds-WP_269843197.1	80
cds-WP_010258166.1	cds-WP_002657148.1	193
cds-WP_010258166.1	cds-WP_002655979.1	116
cds-WP_010258166.1	cds-WP_010890347.1	7
cds-WP_010883727.1	cds-WP_012663368.1	812
cds-WP_010883727.1	cds-WP_010883727.1-3	815
cds-WP_010883727.1	cds-WP_010883727.1-2	808
cds-WP_010883727.1	cds-WP_010258133.1	545
cds-WP_010883727.1	cds-WP_044283645.1	796
cds-WP_010883727.1	cds-WP_010890278.1	788
cds-WP_010883727.1	cds-WP_010890293.1	509
cds-WP_010883727.1	cds-BB_RS07220	716
cds-WP_010883727.1	cds-WP_010883934.1	697
cds-WP_010883727.1	cds-WP_269843197.1	80
